iter	Passed	Remaining
2725	2542079	3643398
2726	2542978	3642418
2727	2543860	3641412
2728	2544751	3640420
2729	2545620	3639397
2730	2546494	3638381
2731	2547381	3637385
2732	2548263	3636379
2733	2549158	3635394
2734	2550027	3634372
2735	2550906	3633362
2736	2551769	3632332
2737	2552666	3631349
2738	2553525	3630313
2739	2554393	3629289
2740	2555273	3628283
2741	2556147	3627268
2742	2557069	3626321
2743	2557954	3625323
2744	2558827	3624306
2745	2559695	3623283
2746	2560576	3622278
2747	2561471	3621294
2748	2562327	3620255
2749	2563245	3619302
2750	2564138	3618314
2751	2565034	3617332
2752	2565942	3616366
2753	2566796	3615323
2754	2567700	3614352
2755	2568579	3613346
2756	2569464	3612347
2757	2570343	3611342
2758	2571200	3610304
2759	2572067	3609281
2760	2572947	3608277
2761	2573849	3607303
2762	2574738	3606311
2763	2575619	3605308
2764	2576515	3604326
2765	2577398	3603325
2766	2578298	3602350
2767	2579220	3601404
2768	2580111	3600414
2769	2580995	3599417
2770	2581885	3598427
2771	2582762	3597419
2772	2583659	3596438
2773	2584514	3595401
2774	2585422	3594436
2775	2586340	3593485
2776	2587224	3592487
2777	2588109	3591491
2778	2588982	3590478
2779	2589907	3589536
2780	2590773	3588515
2781	2591671	3587536
2782	2592551	3586534
2783	2593422	3585518
2784	2594318	3584537
2785	2595213	3583555
2786	2596111	3582577
2787	2596989	3581572
2788	2597861	3580559
2789	2598791	3579626
2790	2599655	3578600
2791	2600559	3577631
2792	2601439	3576630
2793	2602344	3575661
2794	2603252	3574698
2795	2604140	3573707
2796	2605018	3572703
2797	2605903	3571707
2798	2606786	3570710
2799	2607662	3569703
2800	2608547	3568708
2801	2609418	3567694
2802	2610328	3566735
2803	2611215	3565742
2804	2612104	3564754
2805	2612994	3563766
2806	2613908	3562812
2807	2614769	3561784
2808	2615649	3560783
2809	2616514	3559763
2810	2617384	3558748
2811	2618267	3557752
2812	2619166	3556777
2813	2620034	3555760
2814	2620929	3554781
2815	2621821	3553797
2816	2622753	3552868
2817	2623649	3551888
2818	2624518	3550874
2819	2625387	3549858
2820	2626249	3548834
2821	2627097	3547792
2822	2627985	3546803
2823	2628878	3545821
2824	2629765	3544831
2825	2630647	3543834
2826	2631522	3542827
2827	2632402	3541829
2828	2633273	3540817
2829	2634153	3539818
2830	2635041	3538830
2831	2635924	3537834
2832	2636791	3536818
2833	2637678	3535829
2834	2638555	3534826
2835	2639463	3533865
2836	2640345	3532869
2837	2641248	3531901
2838	2642166	3530954
2839	2643062	3529977
2840	2643944	3528981
2841	2644822	3527980
2842	2645716	3527001
2843	2646594	3526000
2844	2647468	3524995
2845	2648338	3523983
2846	2649286	3523076
2847	2650171	3522084
2848	2651194	3521277
2849	2652139	3520366
2850	2653012	3519358
2851	2653887	3518354
2852	2654767	3517356
2853	2655669	3516389
2854	2656551	3515394
2855	2657436	3514403
2856	2658353	3513455
2857	2659332	3512588
2858	2660262	3511657
2859	2661153	3510675
2860	2662048	3509698
2861	2662924	3508695
2862	2663816	3507715
2863	2664720	3506749
2864	2665619	3505778
2865	2666502	3504785
2866	2667386	3503793
2867	2668316	3502863
2868	2669228	3501908
2869	2670096	3500896
2870	2670971	3499893
2871	2671898	3498959
2872	2672814	3498009
2873	2673745	3497080
2874	2674706	3496190
2875	2675725	3495375
2876	2676762	3494584
2877	2677649	3493598
2878	2678624	3492725
2879	2679542	3491779
2880	2680425	3490786
2881	2681365	3489868
2882	2682243	3488870
2883	2683152	3487912
2884	2684046	3486934
2885	2684960	3485983
2886	2685838	3484984
2887	2686733	3484008
2888	2687682	3483102
2889	2688614	3482173
2890	2689568	3481274
2891	2690531	3480387
2892	2691385	3479357
2893	2692445	3478594
2894	2693375	3477664
2895	2694300	3476726
2896	2695211	3475771
2897	2696099	3474786
2898	2696974	3473784
2899	2697859	3472797
2900	2698745	3471809
2901	2699660	3470858
2902	2700535	3469858
2903	2701467	3468929
2904	2702411	3468017
2905	2703310	3467046
2906	2704221	3466091
2907	2705214	3465242
2908	2706140	3464305
2909	2707006	3463293
2910	2707877	3462288
2911	2708793	3461339
2912	2709676	3460349
2913	2710542	3459336
2914	2711545	3458499
2915	2712475	3457568
2916	2713521	3456786
2917	2714418	3455813
2918	2715301	3454823
2919	2716138	3453774
2920	2717006	3452766
2921	2717882	3451767
2922	2718762	3450772
2923	2719634	3449768
2924	2720532	3448798
2925	2721413	3447805
2926	2722308	3446831
2927	2723222	3445881
2928	2724073	3444851
2929	2724961	3443867
2930	2725824	3442852
2931	2726692	3441844
2932	2727559	3440835
2933	2728424	3439824
2934	2729289	3438812
2935	2730150	3437794
2936	2731049	3436826
2937	2731941	3435848
2938	2732814	3434847
2939	2733709	3433874
2940	2734598	3432892
2941	2735507	3431937
2942	2736538	3431133
2943	2737543	3430298
2944	2738480	3429376
2945	2739374	3428402
2946	2740350	3427530
2947	2741228	3426535
2948	2742121	3425560
2949	2743009	3424578
2950	2743894	3423591
2951	2744773	3422598
2952	2745671	3421628
2953	2746551	3420637
2954	2747462	3419684
2955	2748499	3418888
2956	2749388	3417907
2957	2750275	3416925
2958	2751162	3415941
2959	2752034	3414940
2960	2752925	3413962
2961	2753809	3412975
2962	2754708	3412008
2963	2755568	3410991
2964	2756452	3410005
2965	2757355	3409043
2966	2758250	3408070
2967	2759146	3407099
2968	2760032	3406115
2969	2760947	3405169
2970	2761842	3404196
2971	2762740	3403228
2972	2763665	3402292
2973	2764554	3401312
2974	2765451	3400343
2975	2766359	3399386
2976	2767268	3398432
2977	2768146	3397439
2978	2769029	3396453
2979	2769931	3395490
2980	2770812	3394500
2981	2771709	3393531
2982	2772611	3392568
2983	2773524	3391619
2984	2774429	3390660
2985	2775334	3389700
2986	2776216	3388712
2987	2777103	3387731
2988	2778004	3386767
2989	2778899	3385796
2990	2779804	3384837
2991	2780719	3383890
2992	2781593	3382893
2993	2782468	3381898
2994	2783346	3380905
2995	2784256	3379953
2996	2785155	3378987
2997	2786022	3377982
2998	2786924	3377020
2999	2787853	3376090
3000	2788727	3375094
3001	2789622	3374123
3002	2790528	3373166
3003	2791411	3372181
3004	2792286	3371186
3005	2793185	3370220
3006	2794069	3369237
3007	2794956	3368257
3008	2795925	3367375
3009	2796826	3366412
3010	2797732	3365455
3011	2798646	3364507
3012	2799506	3363496
3013	2800357	3362472
3014	2801215	3361458
3015	2802070	3360440
3016	2802928	3359426
3017	2803822	3358455
3018	2804697	3357462
3019	2805622	3356528
3020	2806528	3355571
3021	2807419	3354597
3022	2808337	3353654
3023	2809211	3352660
3024	2810086	3351667
3025	2810971	3350685
3026	2811854	3349701
3027	2812747	3348730
3028	2813622	3347737
3029	2814522	3346774
3030	2815437	3345828
3031	2816330	3344857
3032	2817238	3343903
3033	2818112	3342909
3034	2819006	3341939
3035	2819909	3340979
3036	2820808	3340015
3037	2821760	3339114
3038	2822645	3338133
3039	2823542	3337167
3040	2824410	3336166
3041	2825331	3335228
3042	2826215	3334246
3043	2827099	3333265
3044	2827972	3332271
3045	2828846	3331278
3046	2829697	3330257
3047	2830591	3329287
3048	2831480	3328312
3049	2832389	3327361
3050	2833247	3326350
3051	2834129	3325366
3052	2835017	3324389
3053	2835880	3323384
3054	2836752	3322389
3055	2837629	3321400
3056	2838493	3320396
3057	2839358	3319393
3058	2840232	3318401
3059	2841100	3317402
3060	2842003	3316444
3061	2842871	3315445
3062	2843711	3314414
3063	2844585	3313421
3064	2845501	3312479
3065	2846374	3311486
3066	2847251	3310498
3067	2848103	3309481
3068	2848959	3308469
3069	2849844	3307490
3070	2850712	3306492
3071	2851613	3305532
3072	2852495	3304550
3073	2853369	3303560
3074	2854275	3302605
3075	2855157	3301623
3076	2856008	3300606
3077	2856872	3299603
3078	2857714	3298576
3079	2858575	3297571
3080	2859455	3296587
3081	2860342	3295612
3082	2861217	3294623
3083	2862152	3293702
3084	2863012	3292695
3085	2863879	3291697
3086	2864777	3290736
3087	2865647	3289741
3088	2866511	3288740
3089	2867401	3287768
3090	2868312	3286820
3091	2869194	3285839
3092	2870073	3284856
3093	2870984	3283908
3094	2871841	3282900
3095	2872706	3281900
3096	2873572	3280901
3097	2874444	3279910
3098	2875327	3278931
3099	2876197	3277937
3100	2877062	3276938
3101	2877931	3275943
3102	2878822	3274973
3103	2879686	3273973
3104	2880553	3272976
3105	2881410	3271968
3106	2882276	3270970
3107	2883164	3269997
3108	2884038	3269010
3109	2884892	3267998
3110	2885774	3267019
3111	2886657	3266041
3112	2887582	3265110
3113	2888439	3264103
3114	2889306	3263107
3115	2890185	3262124
3116	2891043	3261119
3117	2891900	3260112
3118	2892767	3259117
3119	2893632	3258118
3120	2894514	3257140
3121	2895400	3256166
3122	2896262	3255165
3123	2897129	3254170
3124	2898014	3253195
3125	2898892	3252212
3126	2899773	3251233
3127	2900622	3250218
3128	2901503	3249238
3129	2902372	3248246
3130	2903260	3247275
3131	2904116	3246268
3132	2905004	3245297
3133	2905863	3244293
3134	2906738	3243308
3135	2907617	3242326
3136	2908493	3241343
3137	2909349	3240336
3138	2910215	3239341
3139	2911065	3238328
3140	2911932	3237334
3141	2912811	3236354
3142	2913692	3235376
3143	2914557	3234379
3144	2915459	3233425
3145	2916322	3232427
3146	2917200	3231446
3147	2918111	3230501
3148	2918982	3229512
3149	2919864	3228536
3150	2920729	3227540
3151	2921577	3226526
3152	2922472	3225564
3153	2923345	3224577
3154	2924242	3223618
3155	2925117	3222634
3156	2925997	3221655
3157	2926850	3220647
3158	2927705	3219641
3159	2928584	3218662
3160	2929449	3217668
3161	2930320	3216679
3162	2931185	3215685
3163	2932067	3214710
3164	2932922	3213705
3165	2933806	3212730
3166	2934663	3211728
3167	2935549	3210756
3168	2936460	3209813
3169	2937360	3208858
3170	2938255	3207896
3171	2939115	3206897
3172	2940009	3205935
3173	2940874	3204941
3174	2941759	3203969
3175	2942623	3202975
3176	2943478	3201971
3177	2944358	3200993
3178	2945217	3199994
3179	2946132	3199055
3180	2947013	3198079
3181	2947873	3197080
3182	2948749	3196099
3183	2949611	3195103
3184	2950477	3194111
3185	2951349	3193126
3186	2952205	3192124
3187	2953075	3191137
3188	2953991	3190199
3189	2954866	3189217
3190	2955724	3188218
3191	2956565	3187199
3192	2957437	3186214
3193	2958316	3185238
3194	2959192	3184258
3195	2960044	3183252
3196	2960900	3182250
3197	2961757	3181249
3198	2962644	3180281
3199	2963544	3179327
3200	2964418	3178345
3201	2965270	3177340
3202	2966149	3176363
3203	2967025	3175383
3204	2967894	3174396
3205	2968807	3173457
3206	2969802	3172604
3207	2970750	3171702
3208	2971640	3170737
3209	2972519	3169761
3210	2973383	3168768
3211	2974261	3167792
3212	2975138	3166813
3213	2976005	3165825
3214	2976867	3164831
3215	2977756	3163865
3216	2978616	3162870
3217	2979480	3161878
3218	2980475	3161026
3219	2981341	3160036
3220	2982212	3159053
3221	2983103	3158090
3222	2983964	3157095
3223	2984866	3156144
3224	2985755	3155179
3225	2986620	3154190
3226	2987470	3153183
3227	2988396	3152258
3228	2989297	3151306
3229	2990169	3150323
3230	2991039	3149339
3231	2991919	3148365
3232	2992786	3147378
3233	2993670	3146409
3234	2994551	3145436
3235	2995439	3144471
3236	2996346	3143525
3237	2997219	3142544
3238	2998103	3141575
3239	2999010	3140630
3240	2999887	3139654
3241	3000769	3138682
3242	3001637	3137697
3243	3002516	3136722
3244	3003540	3135899
3245	3004402	3134907
3246	3005287	3133940
3247	3006160	3132959
3248	3007048	3131995
3249	3007930	3131023
3250	3008847	3130089
3251	3009715	3129104
3252	3010616	3128153
3253	3011490	3127174
3254	3012370	3126201
3255	3013271	3125250
3256	3014158	3124285
3257	3015036	3123310
3258	3015934	3122357
3259	3016818	3121388
3260	3017681	3120398
3261	3018553	3119418
3262	3019451	3118464
3263	3020309	3117470
3264	3021181	3116490
3265	3022038	3115494
3266	3022912	3114515
3267	3023785	3113537
3268	3024683	3112582
3269	3025564	3111612
3270	3026566	3110766
3271	3027443	3109791
3272	3028314	3108810
3273	3029190	3107834
3274	3030061	3106853
3275	3030930	3105870
3276	3031795	3104883
3277	3032654	3103891
3278	3033549	3102935
3279	3034416	3101950
3280	3035288	3100971
3281	3036156	3099988
3282	3037061	3099042
3283	3037940	3098070
3284	3038834	3097113
3285	3039687	3096115
3286	3040565	3095141
3287	3041433	3094159
3288	3042297	3093172
3289	3043186	3092210
3290	3044053	3091226
3291	3044921	3090244
3292	3045785	3089257
3293	3046688	3088309
3294	3047651	3087423
3295	3048518	3086440
3296	3049441	3085513
3297	3050306	3084527
3298	3051163	3083534
3299	3052044	3082564
3300	3052902	3081572
3301	3053779	3080599
3302	3054668	3079638
3303	3055543	3078663
3304	3056432	3077702
3305	3057321	3076741
3306	3058176	3075746
3307	3059065	3074786
3308	3059957	3073828
3309	3060812	3072833
3310	3061670	3071842
3311	3062515	3070837
3312	3063377	3069850
3313	3064219	3068842
3314	3065110	3067884
3315	3065953	3066877
3316	3066842	3065917
3317	3067720	3064946
3318	3068591	3063968
3319	3069493	3063021
3320	3070363	3062042
3321	3071218	3061049
3322	3072090	3060072
3323	3073000	3059133
3324	3073890	3058174
3325	3074749	3057184
3326	3075619	3056206
3327	3076480	3055219
3328	3077368	3054257
3329	3078239	3053280
3330	3079112	3052305
3331	3079998	3051343
3332	3080870	3050366
3333	3081717	3049365
3334	3082610	3048411
3335	3083493	3047445
3336	3084378	3046482
3337	3085256	3045512
3338	3086147	3044555
3339	3087003	3043563
3340	3087862	3042574
3341	3088742	3041607
3342	3089639	3040656
3343	3090494	3039663
3344	3091378	3038700
3345	3092261	3037735
3346	3093137	3036764
3347	3094004	3035783
3348	3094902	3034834
3349	3095764	3033849
3350	3096650	3032888
3351	3097542	3031932
3352	3098425	3030967
3353	3099285	3029981
3354	3100156	3029004
3355	3101020	3028022
3356	3101913	3027068
3357	3102818	3026125
3358	3103693	3025153
3359	3104584	3024197
3360	3105450	3023217
3361	3106464	3022381
3362	3107559	3021623
3363	3108654	3020865
3364	3109570	3019933
3365	3110462	3018978
3366	3111336	3018005
3367	3112197	3017020
3368	3113066	3016043
3369	3113960	3015089
3370	3114849	3014131
3371	3115750	3013185
3372	3116640	3012228
3373	3117524	3011266
3374	3118410	3010305
3375	3119282	3009331
3376	3120137	3008341
3377	3121032	3007389
3378	3121898	3006409
3379	3122780	3005445
3380	3123639	3004458
3381	3124521	3003494
3382	3125408	3002535
3383	3126275	3001556
3384	3127138	3000575
3385	3128032	2999622
3386	3128888	2998633
3387	3129746	2997647
3388	3130624	2996679
3389	3131481	2995692
3390	3132317	2994683
3391	3133186	2993707
3392	3134085	2992760
3393	3134968	2991798
3394	3135843	2990827
3395	3136703	2989844
3396	3137577	2988872
3397	3138447	2987897
3398	3139306	2986912
3399	3140161	2985924
3400	3141026	2984944
3401	3141907	2983981
3402	3142806	2983034
3403	3143703	2982084
3404	3144567	2981105
3405	3145421	2980115
3406	3146307	2979156
3407	3147171	2978177
3408	3148049	2977210
3409	3148921	2976238
3410	3149773	2975247
3411	3150650	2974280
3412	3151509	2973296
3413	3152380	2972323
3414	3153245	2971345
3415	3154110	2970367
3416	3154979	2969392
3417	3155831	2968401
3418	3156731	2967457
3419	3157598	2966480
3420	3158461	2965500
3421	3159343	2964539
3422	3160231	2963582
3423	3161082	2962592
3424	3161977	2961642
3425	3162875	2960695
3426	3163735	2959713
3427	3164600	2958735
3428	3165468	2957760
3429	3166336	2956785
3430	3167190	2955798
3431	3168084	2954848
3432	3168948	2953870
3433	3169823	2952901
3434	3170671	2951909
3435	3171530	2950926
3436	3172445	2949995
3437	3173359	2949064
3438	3174231	2948093
3439	3175105	2947125
3440	3175990	2946167
3441	3176851	2945186
3442	3177734	2944226
3443	3178632	2943280
3444	3179509	2942315
3445	3180374	2941338
3446	3181234	2940357
3447	3182081	2939365
3448	3182970	2938410
3449	3183866	2937463
3450	3184735	2936489
3451	3185626	2935538
3452	3186486	2934557
3453	3187382	2933610
3454	3188249	2932635
3455	3189114	2931659
3456	3189980	2930685
3457	3190856	2929719
3458	3191711	2928734
3459	3192599	2927779
3460	3193483	2926821
3461	3194359	2925855
3462	3195219	2924876
3463	3196081	2923897
3464	3196938	2922915
3465	3197802	2921939
3466	3198665	2920961
3467	3199545	2920000
3468	3200409	2919024
3469	3201274	2918049
3470	3202128	2917064
3471	3202987	2916084
3472	3203866	2915121
3473	3204734	2914149
3474	3205633	2913205
3475	3206493	2912226
3476	3207357	2911251
3477	3208236	2910289
3478	3209086	2909300
3479	3209964	2908338
3480	3210815	2907351
3481	3211695	2906390
3482	3212562	2905418
3483	3213455	2904469
3484	3214359	2903530
3485	3215272	2902599
3486	3216149	2901636
3487	3217024	2900671
3488	3217927	2899731
3489	3218806	2898770
3490	3219685	2897809
3491	3220549	2896834
3492	3221424	2895870
3493	3222291	2894897
3494	3223149	2893917
3495	3223994	2892925
3496	3224866	2891958
3497	3225761	2891012
3498	3226635	2890047
3499	3227515	2889087
3500	3228401	2888132
3501	3229246	2887141
3502	3230135	2886190
3503	3230993	2885210
3504	3231876	2884253
3505	3232743	2883282
3506	3233613	2882313
3507	3234465	2881329
3508	3235357	2880381
3509	3236227	2879412
3510	3237089	2878437
3511	3237994	2877499
3512	3238888	2876553
3513	3239753	2875580
3514	3240603	2874594
3515	3241439	2873596
3516	3242295	2872616
3517	3243168	2871651
3518	3244044	2870688
3519	3244942	2869746
3520	3245812	2868778
3521	3246666	2867796
3522	3247538	2866830
3523	3248497	2865941
3524	3249349	2864958
3525	3250220	2863991
3526	3251083	2863017
3527	3251960	2862056
3528	3252839	2861098
3529	3253709	2860130
3530	3254573	2859158
3531	3255461	2858207
3532	3256344	2857251
3533	3257214	2856284
3534	3258103	2855333
3535	3259019	2854407
3536	3259929	2853474
3537	3260798	2852507
3538	3261692	2851561
3539	3262568	2850600
3540	3263457	2849649
3541	3264345	2848699
3542	3265252	2847764
3543	3266135	2846809
3544	3267009	2845846
3545	3267900	2844898
3546	3268767	2843929
3547	3269662	2842984
3548	3270542	2842026
3549	3271418	2841066
3550	3272279	2840091
3551	3273146	2839122
3552	3274004	2838146
3553	3274893	2837196
3554	3275762	2836229
3555	3276634	2835265
3556	3277523	2834315
3557	3278387	2833345
3558	3279263	2832384
3559	3280157	2831439
3560	3281019	2830466
3561	3281902	2829512
3562	3282749	2828527
3563	3283637	2827577
3564	3284496	2826601
3565	3285381	2825649
3566	3286301	2824726
3567	3287155	2823747
3568	3288065	2822816
3569	3288943	2821858
3570	3289846	2820921
3571	3290726	2819964
3572	3291588	2818992
3573	3292496	2818059
3574	3293338	2817071
3575	3294195	2816094
3576	3295107	2815165
3577	3295969	2814194
3578	3296852	2813240
3579	3297708	2812263
3580	3298639	2811351
3581	3299528	2810402
3582	3300401	2809440
3583	3301278	2808481
3584	3302184	2807547
3585	3303044	2806574
3586	3303902	2805600
3587	3304769	2804632
3588	3305646	2803674
3589	3306565	2802752
3590	3307424	2801777
3591	3308277	2800799
3592	3309170	2799854
3593	3310042	2798892
3594	3310919	2797934
3595	3311792	2796972
3596	3312713	2796051
3597	3313638	2795134
3598	3314508	2794170
3599	3315384	2793211
3600	3316263	2792255
3601	3317149	2791304
3602	3318023	2790344
3603	3318889	2789377
3604	3319761	2788415
3605	3320629	2787450
3606	3321501	2786487
3607	3322382	2785534
3608	3323251	2784569
3609	3324120	2783605
3610	3324981	2782634
3611	3325865	2781682
3612	3326724	2780710
3613	3327561	2779719
3614	3328435	2778760
3615	3329315	2777805
3616	3330186	2776843
3617	3331065	2775888
3618	3331945	2774933
3619	3332814	2773969
3620	3333705	2773023
3621	3334606	2772087
3622	3335475	2771123
3623	3336348	2770163
3624	3337192	2769179
3625	3338074	2768226
3626	3338932	2767254
3627	3339827	2766312
3628	3340686	2765341
3629	3341636	2764444
3630	3342503	2763480
3631	3343370	2762515
3632	3344235	2761548
3633	3345095	2760577
3634	3345978	2759626
3635	3346979	2758773
3636	3347831	2757795
3637	3348713	2756843
3638	3349588	2755885
3639	3350458	2754923
3640	3351311	2753948
3641	3352171	2752977
3642	3353039	2752013
3643	3353880	2751028
3644	3354735	2750055
3645	3355588	2749079
3646	3356430	2748094
3647	3357281	2747117
3648	3358132	2746140
3649	3359008	2745184
3650	3359874	2744219
3651	3360738	2743253
3652	3361598	2742283
3653	3362455	2741312
3654	3363327	2740352
3655	3364195	2739390
3656	3365058	2738423
3657	3365897	2737437
3658	3366759	2736469
3659	3367653	2735528
3660	3368560	2734597
3661	3369438	2733643
3662	3370305	2732679
3663	3371151	2731699
3664	3372021	2730739
3665	3372897	2729783
3666	3373766	2728822
3667	3374671	2727890
3668	3375545	2726932
3669	3376408	2725967
3670	3377280	2725008
3671	3378126	2724028
3672	3378998	2723070
3673	3379855	2722098
3674	3380709	2721126
3675	3381557	2720148
3676	3382385	2719154
3677	3383259	2718198
3678	3384142	2717248
3679	3385023	2716297
3680	3385864	2715314
3681	3386742	2714360
3682	3387600	2713391
3683	3388447	2712413
3684	3389280	2711424
3685	3390158	2710471
3686	3390997	2709486
3687	3391851	2708514
3688	3392716	2707551
3689	3393597	2706600
3690	3394469	2705643
3691	3395344	2704687
3692	3396201	2703718
3693	3397067	2702756
3694	3397921	2701784
3695	3398780	2700816
3696	3399645	2699853
3697	3400521	2698899
3698	3401404	2697951
3699	3402245	2696968
3700	3403114	2696009
3701	3403982	2695049
3702	3404817	2694062
3703	3405704	2693117
3704	3406588	2692170
3705	3407461	2691214
3706	3408339	2690261
3707	3409229	2689319
3708	3410099	2688360
3709	3410970	2687403
3710	3411843	2686447
3711	3412709	2685486
3712	3413580	2684528
3713	3414464	2683581
3714	3415338	2682626
3715	3416192	2681655
3716	3417061	2680696
3717	3417958	2679760
3718	3418827	2678802
3719	3419703	2677848
3720	3420598	2676910
3721	3421460	2675946
3722	3422345	2675000
3723	3423210	2674038
3724	3424054	2673060
3725	3424897	2672081
3726	3425759	2671118
3727	3426614	2670149
3728	3427472	2669182
3729	3428330	2668215
3730	3429191	2667250
3731	3430048	2666283
3732	3430913	2665322
3733	3431773	2664357
3734	3432653	2663408
3735	3433512	2662442
3736	3434392	2661493
3737	3435252	2660528
3738	3436138	2659584
3739	3437013	2658631
3740	3437911	2657695
3741	3438763	2656725
3742	3439643	2655775
3743	3440496	2654806
3744	3441376	2653856
3745	3442253	2652905
3746	3443134	2651958
3747	3444016	2651010
3748	3444872	2650043
3749	3445740	2649085
3750	3446619	2648135
3751	3447478	2647170
3752	3448361	2646224
3753	3449203	2645247
3754	3450068	2644286
3755	3450931	2643325
3756	3451789	2642360
3757	3452679	2641419
3758	3453536	2640453
3759	3454417	2639505
3760	3455266	2638533
3761	3456097	2637548
3762	3456981	2636602
3763	3457853	2635648
3764	3458705	2634678
3765	3459572	2633721
3766	3460455	2632775
3767	3461330	2631823
3768	3462168	2630843
3769	3463021	2629875
3770	3463885	2628915
3771	3464736	2627945
3772	3465603	2626988
3773	3466438	2626006
3774	3467304	2625047
3775	3468164	2624085
3776	3469018	2623118
3777	3469893	2622166
3778	3470735	2621190
3779	3471597	2620229
3780	3472466	2619274
3781	3473328	2618313
3782	3474215	2617371
3783	3475075	2616408
3784	3475948	2615456
3785	3476800	2614488
3786	3477653	2613520
3787	3478512	2612557
3788	3479367	2611591
3789	3480239	2610638
3790	3481104	2609680
3791	3481973	2608725
3792	3482834	2607764
3793	3483697	2606804
3794	3484552	2605838
3795	3485418	2604882
3796	3486271	2603915
3797	3487121	2602945
3798	3487978	2601982
3799	3488829	2601014
3800	3489659	2600030
3801	3490527	2599074
3802	3491400	2598123
3803	3492313	2597201
3804	3493158	2596229
3805	3494018	2595268
3806	3494873	2594303
3807	3495756	2593359
3808	3496604	2592389
3809	3497485	2591443
3810	3498361	2590495
3811	3499277	2589575
3812	3500117	2588600
3813	3500981	2587642
3814	3501826	2586669
3815	3502663	2585692
3816	3503543	2584746
3817	3504393	2583779
3818	3505257	2582821
3819	3506103	2581850
3820	3506984	2580905
3821	3507852	2579951
3822	3508746	2579015
3823	3509625	2578069
3824	3510511	2577128
3825	3511381	2576175
3826	3512247	2575219
3827	3513112	2574263
3828	3513975	2573305
3829	3514841	2572350
3830	3515705	2571393
3831	3516565	2570433
3832	3517419	2569469
3833	3518304	2568527
3834	3519151	2567558
3835	3520018	2566603
3836	3520868	2565636
3837	3521747	2564691
3838	3522606	2563731
3839	3523468	2562772
3840	3524338	2561820
3841	3525175	2560844
3842	3526033	2559883
3843	3526901	2558930
3844	3527810	2558006
3845	3528670	2557047
3846	3529541	2556096
3847	3530405	2555140
3848	3531252	2554171
3849	3532103	2553205
3850	3532949	2552237
3851	3533829	2551292
3852	3534677	2550325
3853	3535551	2549376
3854	3536421	2548424
3855	3537277	2547463
3856	3538119	2546491
3857	3539002	2545550
3858	3539853	2544584
3859	3540708	2543623
3860	3541545	2542648
3861	3542403	2541687
3862	3543251	2540721
3863	3544087	2539746
3864	3544957	2538795
3865	3545814	2537834
3866	3546644	2536855
3867	3547491	2535887
3868	3548356	2534933
3869	3549229	2533984
3870	3550109	2533041
3871	3550979	2532090
3872	3551812	2531113
3873	3552703	2530178
3874	3553563	2529220
3875	3554429	2528266
3876	3555273	2527298
3877	3556132	2526339
3878	3557006	2525391
3879	3557859	2524429
3880	3558707	2523464
3881	3559555	2522497
3882	3560401	2521531
3883	3561246	2520562
3884	3562080	2519587
3885	3562923	2518618
3886	3563788	2517664
3887	3564687	2516735
3888	3565547	2515778
3889	3566396	2514813
3890	3567251	2513853
3891	3568116	2512900
3892	3568949	2511924
3893	3569859	2511002
3894	3570736	2510058
3895	3571577	2509087
3896	3572447	2508138
3897	3573332	2507199
3898	3574213	2506258
3899	3575075	2505303
3900	3575917	2504334
3901	3576787	2503384
3902	3577633	2502418
3903	3578477	2501451
3904	3579343	2500498
3905	3580221	2499555
3906	3581098	2498611
3907	3581988	2497676
3908	3582852	2496723
3909	3583708	2495764
3910	3584554	2494798
3911	3585398	2493831
3912	3586261	2492878
3913	3587155	2491945
3914	3588040	2491007
3915	3588894	2490047
3916	3589752	2489090
3917	3590640	2488154
3918	3591501	2487199
3919	3592380	2486257
3920	3593260	2485315
3921	3594144	2484376
3922	3594980	2483405
3923	3595832	2482443
3924	3596686	2481484
3925	3597570	2480545
3926	3598416	2479580
3927	3599325	2478659
3928	3600191	2477708
3929	3601069	2476765
3930	3601920	2475805
3931	3602779	2474849
3932	3603655	2473905
3933	3604498	2472938
3934	3605460	2472053
3935	3606319	2471098
3936	3607190	2470151
3937	3608074	2469212
3938	3608944	2468264
3939	3609793	2467303
3940	3610648	2466345
3941	3611488	2465376
3942	3612369	2464436
3943	3613188	2463454
3944	3614047	2462499
3945	3614917	2461552
3946	3615793	2460608
3947	3616650	2459652
3948	3617489	2458683
3949	3618371	2457744
3950	3619207	2456773
3951	3620053	2455810
3952	3620914	2454857
3953	3621783	2453909
3954	3622652	2452961
3955	3623488	2451991
3956	3624361	2451046
3957	3625242	2450107
3958	3626099	2449151
3959	3626954	2448194
3960	3627803	2447233
3961	3628697	2446302
3962	3629534	2445333
3963	3630383	2444372
3964	3631255	2443427
3965	3632112	2442472
3966	3633004	2441539
3967	3633844	2440573
3968	3634753	2439653
3969	3635661	2438732
3970	3636503	2437767
3971	3637364	2436814
3972	3638226	2435862
3973	3639072	2434899
3974	3639925	2433942
3975	3640784	2432989
3976	3641659	2432045
3977	3642509	2431086
3978	3643372	2430135
3979	3644217	2429173
3980	3645084	2428224
3981	3645958	2427281
3982	3646953	2426418
3983	3647855	2425494
3984	3648714	2424541
3985	3649586	2423596
3986	3650439	2422639
3987	3651294	2421683
3988	3652159	2420734
3989	3653006	2419773
3990	3653880	2418830
3991	3654731	2417872
3992	3655592	2416920
3993	3656424	2415949
3994	3657303	2415010
3995	3658150	2414049
